index,job,marital,education,default,housing,loan,contact,day,month,campaign,pdays,previous,poutcome,balance_bins,age_bins,y
18176,9,2,2,0,1,0,0,18,1,1,0,0,3,5,0,0
18177,4,2,2,0,1,0,1,4,4,0,330,7,1,6,0,0
18178,9,0,1,0,1,0,0,17,10,2,186,1,0,4,1,0
18179,8,2,3,0,0,0,0,8,1,0,180,1,2,2,0,1
18180,0,1,1,0,1,0,0,16,6,0,0,0,3,0,1,0
18181,4,1,1,0,0,0,0,27,7,17,0,0,3,6,2,0
18182,9,0,1,0,1,0,0,7,5,0,368,6,0,6,1,1
18183,9,2,2,0,0,1,1,29,0,3,0,0,3,4,0,0
18184,4,2,2,0,0,0,0,27,0,0,0,0,3,2,0,0
18185,0,2,1,0,1,0,0,17,4,5,0,0,3,7,0,0
18186,9,1,1,0,1,0,0,12,4,2,262,2,0,0,1,0
18187,1,1,1,0,1,0,2,18,4,0,0,0,3,2,0,0
18188,1,1,1,0,1,0,0,24,7,3,0,0,3,6,2,0
18189,9,0,2,1,0,1,0,6,6,0,0,0,3,0,2,0
18190,1,1,0,0,0,0,0,24,7,6,0,0,3,7,2,0
18191,1,1,1,0,1,0,0,11,7,0,552,2,0,3,1,1
18192,4,2,2,0,1,0,0,28,6,0,171,13,1,6,1,0
18193,1,1,1,0,1,0,0,13,6,1,0,0,3,0,1,0
18194,2,1,2,0,1,0,0,20,10,0,0,0,3,7,2,0
18195,5,0,0,0,0,0,0,11,2,2,0,0,3,6,3,0
18196,3,1,0,0,0,0,0,13,7,1,0,0,3,4,2,0
18197,0,2,1,0,1,1,0,7,4,0,0,0,3,0,1,0
18198,9,2,1,0,1,0,0,7,4,0,0,0,3,4,1,0
18199,4,1,1,0,0,0,0,12,7,3,0,0,3,7,3,0
18200,4,1,2,0,1,0,0,16,10,0,0,0,3,5,2,0
18201,1,0,0,0,1,0,0,13,4,1,361,1,0,6,1,0
18202,1,2,1,0,1,1,2,12,4,2,0,0,3,6,1,0
18203,4,1,2,0,1,1,0,16,3,0,146,2,0,7,1,0
18204,1,1,0,0,0,0,2,19,5,1,0,0,3,3,2,0
18205,1,1,3,0,0,0,2,11,4,1,0,0,3,1,1,0
18206,1,2,0,0,1,0,0,1,1,1,0,0,3,4,2,1
18207,7,1,1,0,1,0,0,13,3,1,313,1,1,4,0,0
18208,4,1,2,1,0,0,0,26,7,18,0,0,3,0,1,0
18209,1,0,0,0,0,1,2,1,6,1,0,0,3,0,2,0
18210,9,0,1,0,1,0,2,4,5,0,0,0,3,1,2,0
18211,8,2,1,0,0,0,0,8,3,5,0,0,3,4,0,0
18212,4,0,2,0,0,0,0,23,2,1,0,0,3,6,2,0
18213,4,1,0,0,1,0,0,15,3,1,0,0,3,1,1,0
18214,9,2,1,0,0,0,0,28,0,1,0,0,3,0,0,0
18215,1,1,0,0,1,0,0,16,6,0,0,0,3,0,1,0
18216,9,1,1,0,1,0,2,13,4,0,0,0,3,4,1,0
18217,4,1,2,0,0,1,0,6,7,0,391,2,0,7,2,1
18218,1,1,1,0,1,0,2,13,4,2,0,0,3,4,3,0
18219,4,1,2,0,1,1,2,14,4,2,0,0,3,5,2,0
18220,4,1,2,0,1,0,0,22,6,0,0,0,3,2,2,0
18221,1,2,0,0,1,1,0,5,4,0,0,0,3,1,1,0
18222,8,2,2,0,0,0,0,7,3,1,0,0,3,7,0,0
18223,6,1,3,0,0,0,0,26,7,4,0,0,3,2,2,0
18224,9,0,1,0,0,0,0,27,6,4,0,0,3,0,2,0
18225,9,2,3,0,1,0,0,12,0,2,0,0,3,7,1,1
18226,1,1,0,0,1,0,2,22,4,0,0,0,3,1,2,0
18227,4,2,2,0,1,0,0,23,6,2,0,0,3,3,1,0
18228,0,1,1,0,1,1,2,25,4,0,0,0,3,0,0,0
18229,0,1,1,0,1,0,0,2,3,0,132,3,0,7,1,0
18230,9,1,2,0,0,0,0,5,7,2,0,0,3,3,1,0
18231,4,2,2,0,1,0,0,18,7,0,0,0,3,7,1,0
18232,1,1,0,0,0,1,0,8,6,2,0,0,3,3,2,0
18233,0,1,1,0,1,0,2,19,4,0,0,0,3,6,1,0
18234,2,1,2,0,1,0,0,10,4,3,326,2,0,3,2,0
18235,1,2,1,0,1,0,0,17,10,0,192,1,0,1,1,0
18236,4,1,2,0,0,1,1,11,10,0,0,0,3,1,0,0
18237,4,1,0,0,1,0,2,28,4,0,0,0,3,6,1,0
18238,5,1,3,0,0,0,0,14,3,0,0,0,3,5,4,0
18239,3,1,0,0,1,0,0,13,4,2,0,0,3,3,2,0
18240,9,1,1,0,1,0,0,12,7,0,102,2,0,1,1,0
18241,9,1,1,0,1,0,0,15,6,0,0,0,3,0,2,0
18242,8,2,1,0,0,0,0,28,0,1,0,0,3,1,0,0
18243,6,2,2,0,0,0,1,8,1,0,0,0,3,6,1,1
18244,9,1,2,0,0,0,0,12,7,1,361,2,0,2,1,0
18245,1,1,1,0,1,0,0,16,3,1,0,0,3,5,1,0
18246,10,0,1,0,0,0,0,19,10,0,0,0,3,4,1,0
18247,10,2,0,0,1,0,1,6,6,5,0,0,3,0,1,0
18248,2,2,1,0,1,0,0,4,1,0,265,1,0,2,0,1
18249,2,1,0,0,1,0,2,14,4,2,0,0,3,6,2,0
18250,1,1,0,0,1,0,2,5,4,1,0,0,3,5,2,0
18251,1,2,1,0,1,0,2,4,4,2,0,0,3,3,1,0
18252,3,1,0,0,0,0,2,8,5,5,0,0,3,5,2,0
18253,9,2,2,0,1,0,2,5,5,9,0,0,3,6,0,0
18254,1,2,0,0,0,0,0,15,6,0,0,0,3,0,0,0
18255,4,0,2,0,0,0,0,26,7,5,0,0,3,3,2,0
18256,5,1,0,0,0,0,0,14,5,0,0,0,3,5,3,0
18257,0,2,1,0,1,0,0,27,0,0,265,1,1,2,1,0
18258,9,1,2,0,0,0,0,14,9,0,0,0,3,3,1,0
18259,4,1,2,0,0,0,0,19,3,2,324,2,0,3,1,0
18260,1,2,0,0,1,0,2,15,4,1,0,0,3,6,1,0
18261,0,0,2,0,1,0,0,12,4,1,367,2,0,5,2,0
18262,4,1,2,0,1,0,0,24,6,4,0,0,3,5,1,0
18263,4,1,2,0,1,0,2,6,4,0,0,0,3,3,1,0
18264,9,2,1,0,1,0,2,6,4,2,0,0,3,2,2,0
18265,0,1,1,0,1,0,0,11,4,0,0,0,3,3,2,0
18266,9,1,1,0,0,0,0,20,7,2,0,0,3,1,2,0
18267,0,2,1,0,1,0,0,6,4,0,333,1,0,6,1,0
18268,1,1,0,0,1,0,2,15,4,0,0,0,3,6,1,0
18269,2,1,0,0,0,1,0,7,6,0,0,0,3,6,1,0
18270,9,1,1,0,1,1,0,19,10,1,0,0,3,3,2,0
18271,0,0,1,0,1,0,0,13,4,0,0,0,3,5,1,0
18272,4,1,2,0,0,1,0,25,7,3,0,0,3,1,1,0
18273,7,1,2,0,1,0,2,27,4,1,0,0,3,1,0,0
18274,4,1,3,0,0,0,2,4,5,1,0,0,3,0,2,0
18275,1,2,1,0,0,0,0,12,9,0,89,5,2,6,0,1
18276,4,2,2,0,1,1,2,25,4,3,0,0,3,6,2,0
18277,7,1,1,0,0,0,0,17,7,3,0,0,3,0,2,0
18278,0,0,1,0,0,0,0,15,8,2,0,0,3,2,1,1
18279,7,1,1,0,0,0,0,21,4,0,180,3,0,6,1,1
18280,9,0,1,0,1,1,2,5,4,0,0,0,3,1,1,0
18281,9,2,1,0,0,1,0,10,7,3,0,0,3,2,1,0
18282,4,1,2,0,1,0,0,28,6,5,248,1,0,6,2,0
18283,5,1,0,0,0,0,1,5,7,4,0,0,3,6,3,0
18284,2,1,2,0,0,0,0,2,1,2,187,6,0,1,0,0
18285,1,0,1,0,1,0,2,8,4,0,0,0,3,0,1,0
18286,5,0,0,0,1,0,0,17,10,0,0,0,3,5,2,0
18287,3,2,3,0,0,0,1,27,6,7,0,0,3,0,2,0
18288,10,1,1,0,1,0,0,20,10,6,0,0,3,7,1,0
18289,2,1,1,0,0,0,0,28,6,1,0,0,3,4,1,0
18290,1,1,1,0,0,0,0,19,10,0,0,0,3,5,2,0
18291,5,1,0,0,0,0,0,4,5,1,0,0,3,0,3,1
18292,9,1,1,0,1,0,2,5,5,3,0,0,3,3,2,0
18293,1,0,1,0,0,1,0,7,6,0,0,0,3,0,0,0
18294,1,1,1,0,1,0,2,0,6,0,0,0,3,2,1,0
18295,3,1,2,0,0,0,0,11,7,3,0,0,3,5,1,0
18296,1,1,1,0,1,0,0,8,6,1,0,0,3,3,1,0
18297,3,2,1,0,0,0,0,5,1,0,0,0,3,6,0,0
18298,4,1,2,0,1,1,0,30,6,1,0,0,3,6,2,0
18299,1,2,0,0,1,0,2,8,5,3,0,0,3,2,0,0
18300,7,2,2,0,0,0,0,1,1,0,0,0,3,4,1,0
18301,6,2,2,0,1,0,0,19,10,0,187,4,1,7,2,0
18302,2,1,1,0,1,0,2,18,4,1,0,0,3,3,0,0
18303,7,2,3,0,0,0,0,28,6,7,94,12,1,6,0,1
18304,9,2,1,0,1,0,0,12,4,0,0,0,3,7,1,0
18305,5,1,0,0,0,0,0,5,9,1,0,0,3,7,4,0
18306,5,1,0,0,0,0,0,18,10,1,0,0,3,7,3,0
18307,4,1,2,0,1,0,0,27,6,2,0,0,3,5,0,0
18308,8,2,1,0,0,0,1,11,1,4,90,2,2,2,0,1
18309,4,2,2,0,1,0,0,17,4,4,0,0,3,3,0,0
18310,1,1,1,0,1,0,0,19,3,0,268,1,0,6,1,0
18311,1,1,0,0,1,1,2,18,4,6,0,0,3,5,1,0
18312,1,1,0,0,1,0,2,14,4,6,0,0,3,5,2,0
18313,1,2,0,0,1,0,2,1,5,0,0,0,3,6,1,0
18314,1,0,1,0,1,1,0,27,6,1,0,0,3,6,2,0
18315,4,1,2,0,1,0,0,19,3,0,0,0,3,6,2,0
18316,1,1,0,1,1,0,0,20,6,2,0,0,3,0,0,0
18317,1,1,1,0,1,0,0,12,4,1,347,3,0,4,2,0
18318,5,1,3,0,0,0,0,7,8,0,89,2,0,2,2,0
18319,2,1,2,0,0,0,2,10,5,0,0,0,3,3,2,0
18320,9,2,2,0,0,0,2,1,6,3,0,0,3,2,0,0
18321,9,2,1,0,0,0,0,25,4,1,0,0,3,6,0,0
18322,2,1,3,0,0,0,2,19,5,1,0,0,3,4,2,0
18323,7,1,1,0,1,0,2,11,5,1,0,0,3,6,1,0
18324,1,1,1,0,1,0,2,7,4,2,0,0,3,0,2,0
18325,4,2,2,0,1,1,0,25,4,1,95,1,1,0,1,0
18326,1,2,1,0,0,1,0,6,6,0,0,0,3,2,2,0
18327,0,1,2,0,1,0,1,17,4,1,358,3,0,1,1,1
18328,0,2,1,0,0,0,0,19,10,0,133,4,0,3,1,0
18329,9,2,1,0,0,0,0,4,7,1,427,1,0,6,1,1
18330,1,2,1,0,0,0,0,12,4,0,0,0,3,5,1,0
18331,1,1,0,0,0,0,1,30,6,1,0,0,3,5,2,0
18332,1,0,1,0,1,0,2,19,4,1,0,0,3,2,1,0
18333,0,2,1,0,1,0,0,14,4,0,349,1,0,0,1,0
18334,4,1,2,0,0,0,0,28,0,6,95,3,2,7,1,0
18335,1,2,1,0,1,0,0,4,4,0,0,0,3,3,1,0
18336,4,0,2,0,1,1,0,19,3,1,147,4,1,6,1,0
18337,1,1,0,0,1,0,0,3,1,1,264,2,0,4,1,0
18338,3,1,0,0,1,1,0,10,1,6,185,2,0,4,3,0
18339,4,1,2,0,0,0,0,10,2,1,0,0,3,6,3,1
18340,10,2,2,0,0,0,0,25,3,0,0,0,3,2,0,1
18341,10,0,1,0,0,0,2,17,5,4,0,0,3,7,3,0
18342,6,2,2,0,1,0,0,6,4,0,0,0,3,4,1,0
18343,9,1,1,0,0,0,1,27,7,10,0,0,3,1,2,0
18344,1,2,1,0,1,0,2,3,5,3,0,0,3,2,1,1
18345,4,1,2,0,0,0,0,19,7,0,0,0,3,7,1,0
18346,0,1,2,0,1,0,0,4,7,0,89,5,2,2,1,1
18347,9,2,2,0,1,0,1,19,10,3,0,0,3,4,1,0
18348,7,2,1,0,0,1,0,13,6,1,0,0,3,0,0,0
18349,10,1,1,0,1,0,0,16,10,1,193,1,0,2,1,0
18350,0,2,2,0,1,1,0,17,1,0,0,0,3,6,0,1
18351,4,1,2,0,1,0,0,16,10,1,0,0,3,6,2,0
18352,7,2,0,0,1,0,0,14,4,0,0,0,3,2,0,0
18353,10,0,0,0,0,0,0,5,1,1,0,0,3,4,1,0
18354,4,2,2,0,1,0,0,27,8,1,89,12,2,3,2,1
18355,9,1,1,0,1,1,0,29,6,8,0,0,3,7,2,0
18356,5,1,1,1,0,1,2,18,5,0,0,0,3,2,2,0
18357,4,0,2,0,1,0,0,28,6,4,0,0,3,6,2,0
18358,9,1,2,0,0,1,2,5,5,0,0,0,3,7,1,0
18359,0,1,2,0,0,0,0,28,6,1,0,0,3,7,1,0
18360,1,1,0,0,1,0,0,3,1,0,0,0,3,1,1,0
18361,9,1,1,0,0,0,0,29,6,2,0,0,3,6,2,0
18362,6,1,2,0,0,0,0,19,10,0,0,0,3,7,1,0
18363,1,1,0,0,1,0,0,2,1,0,0,0,3,2,1,1
18364,4,2,2,0,0,0,0,26,7,5,0,0,3,4,1,0
18365,4,2,1,0,0,0,0,27,7,11,0,0,3,4,1,0
18366,10,1,0,0,1,1,2,26,4,1,0,0,3,2,2,0
18367,4,1,2,0,0,0,0,3,5,0,0,0,3,2,2,0
18368,9,2,1,0,1,0,2,28,4,0,0,0,3,5,3,0
18369,4,1,2,0,1,1,0,14,3,0,0,0,3,7,1,0
18370,1,1,0,0,0,1,0,8,6,0,0,0,3,3,2,0
18371,4,1,2,0,1,0,0,4,5,1,0,0,3,5,1,0
18372,5,1,1,0,1,0,0,29,6,6,0,0,3,7,3,0
18373,0,1,1,0,1,0,2,1,5,7,0,0,3,7,1,0
18374,4,1,2,0,0,0,0,25,7,6,0,0,3,1,2,0
18375,7,1,1,0,0,0,2,5,5,1,0,0,3,0,2,0
18376,1,1,1,0,1,1,2,25,4,5,0,0,3,7,1,0
18377,1,1,2,0,1,0,2,15,4,0,0,0,3,6,2,0
18378,0,1,1,0,0,0,2,5,5,0,0,0,3,3,2,0
18379,1,1,1,0,1,0,0,27,6,3,0,0,3,5,1,0
18380,1,1,1,0,1,0,0,30,6,5,0,0,3,3,1,0
18381,0,1,1,0,0,0,0,6,7,1,0,0,3,0,2,0
18382,9,1,1,0,0,0,1,28,7,1,0,0,3,4,2,0
18383,4,1,1,0,1,0,2,22,4,2,0,0,3,5,1,0
18384,4,1,2,0,0,0,0,17,10,4,0,0,3,6,3,0
18385,0,2,1,0,1,0,2,20,4,0,0,0,3,4,1,0
18386,7,2,1,0,1,1,0,16,3,3,326,2,1,0,0,0
18387,5,1,2,0,1,0,2,12,4,0,0,0,3,0,3,0
18388,0,1,1,0,0,0,0,25,9,1,182,3,0,4,2,0
18389,4,2,2,0,1,0,2,4,4,0,0,0,3,0,0,0
18390,9,2,1,0,1,0,0,5,4,0,0,0,3,4,2,0
18391,9,2,1,0,0,0,0,17,7,4,0,0,3,7,1,0
18392,4,1,2,0,1,0,2,29,4,0,0,0,3,7,1,0
18393,1,1,1,0,1,0,2,5,4,2,0,0,3,2,1,0
18394,4,1,2,0,0,0,0,4,4,0,271,3,0,4,0,0
18395,1,2,1,0,1,0,0,8,1,2,277,1,1,0,1,0
18396,1,1,1,0,1,0,2,15,4,24,0,0,3,3,1,0
18397,4,2,2,0,0,0,0,19,10,0,0,0,3,5,1,0
18398,1,1,1,0,1,1,2,28,4,0,0,0,3,1,2,0
18399,7,1,2,0,1,0,0,28,6,4,0,0,3,4,0,0
18400,5,0,2,0,0,0,0,21,5,0,0,0,3,5,4,0
18401,4,1,2,0,1,0,0,7,4,2,0,0,3,0,1,1
18402,1,1,1,0,1,0,1,8,6,0,0,0,3,4,1,0
18403,7,1,1,0,1,0,1,13,6,2,0,0,3,3,2,0
18404,4,0,2,0,1,0,2,11,5,1,0,0,3,4,1,0
18405,9,0,2,0,1,0,0,16,10,1,0,0,3,5,1,0
18406,4,2,2,0,1,0,1,28,0,1,251,1,0,6,1,0
18407,4,0,2,0,1,1,2,27,4,1,0,0,3,0,2,0
18408,4,2,2,0,1,0,2,28,4,0,0,0,3,7,1,0
18409,7,1,3,0,1,0,2,12,4,2,0,0,3,2,2,0
18410,1,2,1,0,0,0,0,3,4,2,0,0,3,3,1,1
18411,1,2,1,0,1,0,0,13,3,0,332,1,0,4,1,0
18412,0,1,1,0,0,1,0,8,6,4,0,0,3,3,0,0
18413,4,2,2,0,0,0,0,1,1,2,0,0,3,4,0,0
18414,0,2,1,0,1,0,0,15,3,1,0,0,3,7,2,0
18415,9,2,1,0,1,0,0,1,2,0,285,2,0,4,0,1
18416,9,1,1,0,1,0,0,14,4,0,368,2,1,5,0,0
18417,1,1,0,0,1,1,0,14,4,0,0,0,3,4,1,0
18418,4,2,2,0,1,0,0,28,6,8,0,0,3,0,0,0
18419,1,2,1,0,1,0,2,15,4,0,0,0,3,5,0,0
18420,1,1,3,0,1,0,0,17,4,2,0,0,3,3,1,0
18421,6,1,2,0,0,0,0,23,6,13,0,0,3,4,2,0
18422,9,0,1,0,1,1,2,26,4,0,0,0,3,3,2,0
18423,2,1,0,0,1,1,2,14,4,0,0,0,3,7,1,0
18424,1,1,1,0,1,0,2,22,4,3,0,0,3,0,1,0
18425,1,1,0,0,0,0,0,12,4,2,354,1,1,4,1,0
18426,4,2,2,0,1,0,2,14,4,3,0,0,3,0,1,0
18427,9,1,1,0,1,1,0,21,6,1,0,0,3,1,1,0
18428,4,2,1,0,1,0,2,12,4,0,0,0,3,4,0,0
18429,9,2,2,0,0,0,0,7,7,0,0,0,3,5,1,0
18430,7,1,1,0,0,0,1,3,1,1,0,0,3,3,1,0
18431,4,2,2,0,1,0,0,11,4,0,0,0,3,5,1,0
18432,1,1,0,0,1,0,0,12,4,1,367,2,0,3,1,0
18433,1,1,0,0,1,0,0,16,3,2,323,2,0,0,2,0
18434,7,1,0,0,1,0,2,15,4,0,0,0,3,1,1,0
18435,1,1,0,0,1,1,2,18,4,2,0,0,3,0,0,0
18436,9,2,1,0,0,1,0,25,7,3,0,0,3,0,1,0
18437,0,1,1,0,1,0,0,6,6,2,0,0,3,5,1,0
18438,1,1,0,0,1,0,2,6,4,0,0,0,3,7,2,0
18439,2,1,1,0,0,0,2,16,7,0,0,0,3,0,1,0
18440,5,1,3,0,0,0,2,5,5,0,0,0,3,7,2,0
18441,1,2,1,0,1,1,2,8,4,0,0,0,3,0,0,0
18442,9,1,1,0,1,0,0,17,4,0,0,0,3,2,2,0
18443,0,2,2,0,0,0,0,27,7,6,0,0,3,2,1,0
18444,7,1,1,0,0,0,2,3,5,5,0,0,3,0,2,0
18445,4,2,2,0,0,0,0,11,10,0,89,1,1,5,0,1
18446,10,0,1,0,1,0,0,18,10,0,171,1,2,7,2,1
18447,1,1,1,0,1,0,2,25,4,3,0,0,3,0,2,0
18448,4,2,2,0,0,0,1,17,7,1,0,0,3,0,3,0
18449,4,1,2,0,1,0,0,16,6,0,0,0,3,1,0,0
18450,6,0,1,0,1,0,0,19,3,0,0,0,3,0,1,0
18451,10,1,2,0,0,0,0,5,3,0,316,3,0,3,2,0
18452,4,2,2,0,0,0,0,4,1,0,0,0,3,6,0,1
18453,4,1,1,0,1,0,0,10,7,1,0,0,3,7,1,1
18454,4,1,2,0,1,0,0,20,10,0,103,5,0,4,1,0
18455,4,2,2,0,0,1,0,17,9,0,182,3,2,2,0,1
18456,6,1,3,0,1,0,0,11,7,0,97,3,2,2,2,0
18457,2,1,2,0,0,1,0,22,6,4,0,0,3,1,2,0
18458,7,2,1,0,0,0,0,1,6,2,0,0,3,5,1,1
18459,7,0,2,0,1,0,0,14,3,2,0,0,3,5,1,0
18460,9,2,1,1,0,0,0,26,7,3,0,0,3,0,1,0
18461,10,2,1,0,0,0,0,2,6,0,0,0,3,7,0,0
18462,0,1,2,0,0,0,0,24,0,0,298,3,0,6,0,1
18463,1,1,0,0,1,0,2,28,4,2,0,0,3,5,2,0
18464,2,1,1,0,1,0,2,8,4,0,0,0,3,6,1,0
18465,4,2,1,0,0,0,1,3,4,1,0,0,3,3,1,0
18466,0,1,2,0,1,0,0,8,3,1,138,7,0,5,1,0
18467,9,1,1,0,0,0,0,5,7,1,0,0,3,0,2,0
18468,1,1,1,0,1,0,0,26,9,0,183,1,2,7,3,0
18469,0,2,2,0,0,0,0,20,3,0,0,0,3,5,0,0
18470,0,0,1,1,1,0,2,3,5,1,0,0,3,0,0,0
18471,0,2,1,0,1,1,2,19,4,0,0,0,3,3,1,1
18472,5,0,2,0,0,0,2,5,5,2,0,0,3,6,2,0
18473,1,1,1,0,1,0,0,13,4,6,355,7,1,6,2,0
18474,9,1,1,0,0,1,0,22,6,1,0,0,3,2,2,0
18475,4,1,2,0,1,0,0,14,4,1,362,2,0,3,3,0
18476,8,2,2,0,0,0,0,14,6,3,0,0,3,1,1,0
18477,4,0,2,0,1,0,0,19,10,1,0,0,3,7,3,0
18478,4,2,2,0,0,0,1,19,7,8,0,0,3,2,1,0
18479,9,2,2,0,0,0,0,25,7,2,0,0,3,1,1,0
18480,4,2,2,0,0,0,0,24,7,2,0,0,3,3,0,0
18481,9,1,2,0,1,1,0,13,6,2,0,0,3,3,1,0
18482,3,1,3,0,0,0,2,15,5,0,0,0,3,5,2,0
18483,7,1,1,0,0,0,2,11,5,1,0,0,3,7,2,0
18484,4,0,1,0,1,0,2,13,4,2,0,0,3,7,3,0
18485,4,2,2,0,0,0,0,26,4,0,0,0,3,2,0,0
18486,9,2,1,0,1,0,0,28,6,2,0,0,3,2,0,0
18487,1,1,2,0,0,0,0,26,7,6,0,0,3,6,2,0
18488,0,2,1,0,1,0,2,12,4,0,0,0,3,1,0,0
18489,1,1,1,0,1,1,0,12,4,1,0,0,3,3,1,0
18490,4,2,2,0,0,0,0,27,4,2,0,0,3,5,2,0
18491,2,1,1,0,1,0,0,23,6,1,0,0,3,1,0,0
18492,9,1,1,0,0,0,0,15,8,0,0,0,3,7,1,1
18493,4,2,2,0,1,0,0,8,6,0,0,0,3,0,0,0
18494,1,2,1,0,1,1,0,3,1,0,271,3,0,3,1,0
18495,4,1,2,0,0,0,0,16,10,0,0,0,3,7,0,0
18496,3,1,3,0,0,0,1,29,6,3,0,0,3,0,1,0
18497,5,1,1,0,0,0,0,11,1,3,0,0,3,4,3,0
18498,7,2,1,0,1,0,2,27,4,0,0,0,3,4,1,0
18499,7,1,1,0,1,0,2,26,4,3,0,0,3,3,0,0
18500,0,0,1,0,1,0,0,3,7,0,0,0,3,4,1,0
18501,1,0,0,0,1,0,0,17,4,0,0,0,3,6,2,0
18502,9,2,1,0,1,0,0,30,7,7,0,0,3,6,1,1
18503,0,1,1,0,1,1,0,13,4,0,349,2,0,7,0,0
18504,9,1,1,0,1,0,0,10,6,1,0,0,3,0,1,0
18505,2,1,1,0,0,0,2,7,4,0,0,0,3,1,0,0
18506,7,1,1,0,1,0,2,26,5,3,0,0,3,5,2,0
18507,0,2,2,0,1,0,2,29,4,0,0,0,3,6,1,0
18508,0,2,1,0,0,0,0,7,5,4,0,0,3,6,0,0
18509,10,1,0,0,1,0,0,2,11,0,0,0,3,5,2,1
18510,9,1,1,0,0,0,0,27,7,3,0,0,3,5,1,0
18511,1,2,1,0,1,0,0,22,6,0,0,0,3,2,1,0
18512,1,1,0,0,1,1,0,7,6,0,0,0,3,0,1,0
18513,3,1,0,0,0,0,0,14,9,3,0,0,3,5,1,0
18514,1,1,0,0,1,0,2,22,4,2,0,0,3,0,2,0
18515,0,1,2,0,0,0,0,25,4,0,0,0,3,5,0,1
18516,4,1,1,0,0,0,0,13,6,2,0,0,3,6,2,0
18517,9,2,1,0,1,0,0,14,4,2,365,2,0,0,0,0
18518,1,1,1,0,1,0,2,19,4,1,0,0,3,3,2,0
18519,4,1,3,0,0,0,2,5,5,4,0,0,3,6,2,0
18520,4,1,2,0,1,0,1,24,6,14,0,0,3,4,2,0
18521,7,2,1,0,0,1,0,16,6,0,0,0,3,2,1,0
18522,7,2,1,0,1,0,0,16,3,0,0,0,3,0,1,0
18523,4,1,2,0,0,0,0,13,7,1,0,0,3,5,1,1
18524,10,2,2,0,0,0,0,28,6,3,178,2,0,2,1,1
18525,4,1,1,0,1,0,2,28,4,5,0,0,3,3,2,0
18526,1,1,0,0,1,0,0,5,4,0,360,4,0,3,1,0
18527,1,1,1,0,0,1,0,8,6,0,0,0,3,0,2,1
18528,9,1,2,0,0,1,0,5,6,0,82,7,0,0,2,0
18529,1,1,0,0,1,0,0,11,4,1,256,3,1,7,2,0
18530,11,1,1,1,1,0,2,2,5,1,0,0,3,0,2,0
18531,4,1,2,0,1,0,0,22,6,1,432,7,1,7,1,1
18532,4,0,1,0,1,0,2,16,5,0,0,0,3,3,2,0
18533,7,1,1,0,1,0,0,1,1,0,249,2,1,2,1,0
18534,1,2,1,0,1,0,0,6,4,1,339,4,1,4,1,0
18535,6,2,2,0,1,0,0,17,10,0,0,0,3,3,1,1
18536,1,0,0,0,1,0,2,27,4,0,0,0,3,2,1,0
18537,6,1,2,0,0,0,1,5,1,4,0,0,3,4,2,0
18538,1,0,0,0,1,0,2,14,4,1,0,0,3,2,1,0
18539,5,0,0,0,0,0,0,15,8,0,182,1,0,5,4,0
18540,4,1,3,0,1,0,2,6,4,0,0,0,3,2,2,0
18541,4,2,1,0,1,0,2,5,4,0,0,0,3,4,1,0
18542,9,1,1,0,1,0,2,15,4,1,0,0,3,2,1,0
18543,2,1,2,0,0,1,0,20,10,1,0,0,3,6,2,0
18544,7,0,0,1,0,1,0,28,6,5,0,0,3,0,2,0
18545,7,1,1,1,1,1,0,29,6,24,0,0,3,1,0,0
18546,1,0,1,0,1,0,2,22,4,1,0,0,3,7,1,1
18547,9,1,1,0,1,0,2,7,4,1,0,0,3,0,1,0
18548,6,0,1,0,0,0,0,1,1,2,5,5,1,5,1,0
18549,9,2,1,0,1,1,0,13,4,1,0,0,3,5,1,0
18550,9,1,1,0,1,0,2,29,4,13,0,0,3,6,2,0
18551,9,2,2,0,1,0,0,3,1,1,0,0,3,5,1,1
18552,4,1,0,0,1,0,2,2,5,0,0,0,3,2,0,1
18553,9,1,1,0,0,1,0,16,10,0,142,1,0,2,2,0
18554,6,1,0,0,0,0,0,26,7,5,0,0,3,1,2,0
18555,6,1,1,0,1,0,0,16,10,0,128,1,0,4,1,0
18556,1,1,1,0,1,1,2,12,4,0,0,0,3,2,2,0
18557,0,0,0,0,1,1,2,14,4,0,0,0,3,3,2,0
18558,7,2,1,0,1,0,2,1,5,1,0,0,3,2,0,0
18559,11,1,3,0,0,0,0,29,6,9,0,0,3,4,1,0
18560,4,1,2,0,0,0,0,16,8,0,0,0,3,6,2,1
18561,5,1,0,0,0,0,0,6,7,1,0,0,3,6,4,1
18562,5,0,1,0,0,0,1,15,11,0,0,0,3,4,4,1
18563,10,1,1,0,1,0,0,4,4,4,0,0,3,2,1,0
18564,4,1,2,0,1,0,2,5,5,0,0,0,3,4,2,0
18565,1,1,0,0,1,0,2,20,4,0,0,0,3,5,1,0
18566,9,1,1,0,1,0,1,30,6,3,0,0,3,4,1,0
18567,1,1,1,0,1,0,2,26,4,0,0,0,3,7,1,0
18568,1,1,0,0,0,0,0,22,6,0,0,0,3,2,1,0
18569,0,1,1,0,0,0,0,1,5,0,0,0,3,5,3,1
18570,3,2,1,0,1,0,0,13,4,0,364,4,0,4,0,0
18571,1,1,1,0,1,0,0,12,4,0,361,1,2,7,2,0
18572,1,1,0,0,1,0,2,22,4,1,0,0,3,0,2,0
18573,2,1,1,0,0,0,2,5,5,0,0,0,3,7,2,0
